tools	annotation	candidate EDAM term label	Validation expert	Commentaire expert 1	Commentaire expert 2	hasExactmatch	hasBroader	hasNarrower	EDAM term URI	Comment	domain	edam_category	Commentaire expert 3
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
						No	No	No			Genetic_variant	operations	
ClusterProfiler	clustering	Clustering	Yes			Yes	No	No	http://edamontology.org/operation_3432	operation not a topic	Genetic_variant	topics	
deseq2	condition comparisons	Expression profile comparison	Yes			No	No	Yes	http://edamontology.org/operation_0315	operation not a topic	Genetic_variant	topics	
Canu	de novo assembly	De-novo assembly	Yes			Yes	No	No	http://edamontology.org/operation_0524	operation not a topic	Genetic_variant	topics	
Sniffles2	detection of structural variants	Structural variation detection	Yes			No	Yes	No	http://edamontology.org/operation_3228	operation not a topic	Genetic_variant	topics	
deseq2	differential gene expression	Gene expression	Yes	"We approved because the word ""differential"" appears in the operations EDAM annotation"	"We approved because the word ""differential"" appears in the operations EDAM annotation"	No	Yes	No	http://edamontology.org/topic_0203		Genetic_variant	topics	
Minimap2	dna sequence aligner to reference sequences	Sequence analysis	Yes	This is a broad annotation from our perspective.	This is a broad annotation from our perspective.	No	Yes	No	http://edamontology.org/topic_0080		Genetic_variant	topics	
Samtools_index, bwa	dna sequencing	DNA-Seq	Yes			Yes	No	No	http://edamontology.org/topic_3168		Genetic_variant	topics	
ClusterProfiler	enrichment analysis for omics data	Enrichment analysis	Yes			No	Yes	No	http://edamontology.org/operation_3501	operation not a topic	Genetic_variant	topics	
htseq-count	gene expression quantification	Gene expression	Yes	This is broad annotation.		No	Yes	No	http://edamontology.org/topic_0203		Genetic_variant	topics	
Bedtools_annotate	genomic comparaison	Genome comparison	Yes			No	Yes	No	http://edamontology.org/operation_3209	operation not a topic	Genetic_variant	topics	
Canu	long read data processing	Read pre-processing	Yes			No	Yes	No	http://edamontology.org/operation_3219		Genetic_variant	topics	
Minimap2	rna sequence aligner to reference sequences	Sequence alignment	Yes			No	Yes	No	http://edamontology.org/operation_0292	operation not a topic	Genetic_variant	topics	
STAR, deseq2, htseq-count	rna sequencing	RNA sequencing	Yes	Same ontology term as below.		Yes	No	No	http://edamontology.org/topic_3170		Genetic_variant	topics	
deseq2	rna-seq	RNA-Seq	Yes	Same ontology term as above.		Yes	No	No	http://edamontology.org/topic_3170		Genetic_variant	topics	
STAR, Samtools_index, bwa	sequence alignment	Sequence alignment	Yes			Yes	No	No	http://edamontology.org/operation_0292	operation not a topic	Genetic_variant	topics	
ClusterProfiler	visualization of enrichment data	Analysis	Yes	Yes but 'Expression data visualisation' is too narrow. Topic should also include: http://edamontology.org/operation_2436 and http://edamontology.org/operation_3927 and http://edamontology.org/operation_3928 . 		No	Yes	No	http://edamontology.org/operation_2945	operation not a topic	Genetic_variant	topics	
CarveMe	genome annotations	Genome annotation	Yes	Yes although not the main objective		Yes	No	No	http://edamontology.org/operation_0362	Operation not a data	Microscopy	data	
CarveMe	genome-scale metabolic models	Mathematical model	Yes			No	Yes	No	http://edamontology.org/data_0950		Microscopy	data	
CarveMe	metabolic networks	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
CarveMe	taxonomic information	Taxonomic classification	No			No	Yes	No	http://edamontology.org/data_1872		Microscopy	data	
CarveMe, eggNOG-mapper	gene sequences	Sequence	Yes			No	Yes	No	http://edamontology.org/data_2044		Microscopy	data	
CarveMe, String.db, eggNOG-mapper	protein sequences	Protein sequence	Yes			Yes	No	No	http://edamontology.org/data_2976		Microscopy	data	
COBRApy	constraints	no_matching_term				No	No	No		no matching data	Microscopy	data	
COBRApy	flux distributions	Physiology parameter	No			No	Yes	No	http://edamontology.org/data_3722		Microscopy	data	
COBRApy	metabolic network	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
COBRApy	metabolic network/model or nothing if created from scratch	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
COBRApy	metabolites	Reaction data	Yes			No	Yes	No	http://edamontology.org/data_2978		Microscopy	data	
COBRApy	objective functions	no_matching_term				No	No	No		no matching data	Microscopy	data	
COBRApy	optimization results	Optimisation and refinement	Yes			No	Yes	No	http://edamontology.org/operation_2425	operation not a data	Microscopy	data	
COBRApy	results of simulations	Simulation	Yes			No	Yes	No	http://edamontology.org/data_3869		Microscopy	data	
COBRApy, CarveMe, Fluxer	metabolic model	Mathematical model	Yes			No	Yes	No	http://edamontology.org/data_0950		Microscopy	data	
Cytoscape	analysis report	no_matching_term				No	No	No		no matching data	Microscopy	data	
Cytoscape	edge attribute	Pathway or network	No	I would have say that it's different but the first reviewer said yes		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	I'm not sure for this one
Cytoscape	images	Image	Yes			Yes	No	No	http://edamontology.org/data_2968		Microscopy	data	
Cytoscape	list of nodes and edges	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
Cytoscape	metrics	Quality control report	No			No	No	Yes	http://edamontology.org/data_3914		Microscopy	data	
Cytoscape	node attribute	Pathway or network	No	I would have say that it's different but the first reviewer said yes		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	I'm not sure for this one
Cytoscape, RWR	network	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
eggNOG-mapper	metagenomic contigs	Sequence assembly	No			No	Yes	No	http://edamontology.org/data_0925		Microscopy	data	
eggNOG-mapper	nucleotide sequences	Nucleic acid sequence	Yes			Yes	No	No	http://edamontology.org/data_2977		Microscopy	data	
eggNOG-mapper	orthologous groups	Gene family report	No	A bit unsure here		No	Yes	No	http://edamontology.org/data_3148		Microscopy	data	
eggNOG-mapper	table containing multiple annotations for each gene or protein	Annotated text	No			No	Yes	No	http://edamontology.org/data_3779		Microscopy	data	
eggNOG-mapper	taxonomic assignments	Taxonomic classification	Yes			No	Yes	No	http://edamontology.org/data_1872		Microscopy	data	
Fluxer	annotated flux maps	Volume map	No			No	Yes	No	http://edamontology.org/data_0940		Microscopy	data	
Fluxer	biochemical pathway diagrams	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
Fluxer	visualizations	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337	Operation not a data	Microscopy	data	
Fluxer, GSEA	pictures	Image	Yes	At least for fluxer	also for cytoscape	Yes	No	No	http://edamontology.org/data_2968		Microscopy	data	agree with expert 2
Fluxer, String.db	networks	Pathway or network	Yes	At least for fluxer		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	also for string
GSEA	annotation p values	P-value	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_1669		Microscopy	data	
GSEA	enrichment scores	GO-term enrichment data	No	EDAM term more specific than annotation		No	No	Yes	http://edamontology.org/data_3754		Microscopy	data	to specific, the parent term will be ok
GSEA	false discovery rates	no_matching_term				No	No	No		no matching data	Microscopy	data	
GSEA	gene expression matrix	Gene expression matrix	Yes			Yes	No	No	http://edamontology.org/data_3112		Microscopy	data	
GSEA	gene sets	Gene ID	No			No	Yes	No	http://edamontology.org/data_2295		Microscopy	data	
GSEA	graph	Graph data	Yes			No	Yes	No	http://edamontology.org/data_2884		Microscopy	data	
GSEA	normalized enrichment plots	Enrichment analysis	No	plot and analysis are not of the same tyme (data versus process)		No	Yes	No	http://edamontology.org/operation_3501	Operation not a data	Microscopy	data	no
GSEA	ranked gene lists	Gene identifier	No	in the annotation, the fact that the gene list is ranked is important		No	Yes	No	http://edamontology.org/data_1025		Microscopy	data	no
GSEA	ranked list genes/proteins (with weights) and annotations data (cellular functions/biological processes)	Identifier (by type of data)	No	in the annotation, the fact that the gene list is ranked is important		No	Yes	No	http://edamontology.org/data_0976		Microscopy	data	no
MOFA2	factors and latent spaces	no_matching_term				No	No	No		no matching data	Microscopy	data	
MOFA2	feature loadings	Sequence features	No			No	Yes	No	http://edamontology.org/data_1255		Microscopy	data	
MOFA2	omics matrices	Matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2082		Microscopy	data	
MOFA2	paired omics data	Pair sequence alignment	No			No	Yes	No	http://edamontology.org/data_1381		Microscopy	data	
MULTIXRANK	heterogeneous networks	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_0950		Microscopy	data	
MULTIXRANK	multi-layer network graphs	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
MULTIXRANK	network ranking	Pathway or network	No	no, ranking is important, it's the result of the analysis		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
MULTIXRANK	network result	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
MULTIXRANK	scores	Score	Yes			Yes	No	No	http://edamontology.org/data_1772		Microscopy	data	
MULTIXRANK, RWR	edge weights	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
MULTIXRANK, RWR	network and seed	Pathway or network	No	seeds are important		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
MULTIXRANK, RWR	ranked node lists	no_matching_term				No	No	No	no matching data		Microscopy	data	
MULTIXRANK, RWR	seed nodes	Pathway or network	No			No	No	No	http://edamontology.org/data_2600		Microscopy	data	
RWR	biological networks	Network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
RWR	convergence scores	Score	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_1772		Microscopy	data	
RWR	node lists	Pathway or network	No	node list could be a format of network data but could also be a result from an analysis		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
RWR	propagation profiles	Structural profile	No			No	Yes	No	http://edamontology.org/data_0889	not sure	Microscopy	data	
RWR	restart probability	no_matching_term				No	No	No	no matching data		Microscopy	data	
RWR	seed	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
RWR	subnetwork modules	Pathway or network	No			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
SNF	clinical data	Clinical trial information	No			No	Yes	No	http://edamontology.org/data_3558		Microscopy	data	
SNF	fused networks	Pathway or network	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
SNF	fused similarity matrix	Distance matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2855	not sure	Microscopy	data	
SNF	methylation	Sequence tag profile	No			No	Yes	No	http://edamontology.org/data_2535		Microscopy	data	
SNF	multi-omics profiles	Omics	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/topic_3391	Topic not a data	Microscopy	data	
SNF	omics	Omics	Yes			Yes	No	No	http://edamontology.org/topic_3391	Topic not a data	Microscopy	data	
SNF	patient clusters	no_matching_term				No	No	No		no matching data	Microscopy	data	
SNF	similarity matrices	Matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2082		Microscopy	data	
String.db	confidence scores	Score	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_1772		Microscopy	data	
String.db	enrichment results	GO-term enrichment data	No	EDAM term more specific than annotation		No	No	Yes	http://edamontology.org/data_3754		Microscopy	data	
String.db	gene name	Gene name	Yes			Yes	No	No	http://edamontology.org/data_2299		Microscopy	data	
String.db	interaction networks	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Microscopy	data	
String.db	organism-specific queries	Organism identifier	No			No	Yes	No	http://edamontology.org/data_1869		Microscopy	data	
String.db	protein identifiers	Protein family identifier	No	EDAM term more specific than annotation		No	Yes	No	http://edamontology.org/data_1075		Microscopy	data	
String.db	protein name	Protein name	Yes			Yes	No	No	http://edamontology.org/data_1009		Microscopy	data	
String.db	sequences	Sequence	Yes			Yes	No	No	http://edamontology.org/data_2044		Microscopy	data	
String.db, eggNOG-mapper	functional annotations	Sequence record	No			No	Yes	No	http://edamontology.org/data_0849		Microscopy	data	
CarveMe, String.db, eggNOG-mapper	fasta	FASTA	Yes			Yes	No	No	http://edamontology.org/format_1929		Microscopy	formats	
COBRApy, CarveMe	matlab	MATLAB	Yes			Yes	No	No	http://edamontology.org/format_4007		Microscopy	formats	
COBRApy, CarveMe, Cytoscape, Fluxer	sbml	SBML	Yes			Yes	No	No	http://edamontology.org/format_2585		Microscopy	formats	
COBRApy, MULTIXRANK	yaml	YAML	Yes	yes for cobrapy, no for carveme		Yes	No	No	http://edamontology.org/format_3750		Microscopy	formats	ok for multixrank
COBRApy, MULTIXRANK, String.db, eggNOG-mapper	json	JSON	Yes	yes for cobrapy, no for carveme		Yes	No	No	http://edamontology.org/format_3464		Microscopy	formats	ok for multixrank ang string
Cytoscape	biopax	BioPAX	Yes			Yes	No	No	http://edamontology.org/format_3156		Microscopy	formats	
Cytoscape	html	HTML	Yes			Yes	No	No	http://edamontology.org/format_2331		Microscopy	formats	
Cytoscape	xgmml	xgmml	Yes			Yes	No	No	http://edamontology.org/format_3618		Microscopy	formats	
Cytoscape	xls	xls	Yes			Yes	No	No	http://edamontology.org/format_3468		Microscopy	formats	
Cytoscape, Fluxer, GSEA	pdf	PDF	Yes			Yes	No	No	http://edamontology.org/format_3508		Microscopy	formats	
Cytoscape, Fluxer, GSEA, String.db	svg	SVG	Yes			Yes	No	No	http://edamontology.org/format_3604		Microscopy	formats	
Cytoscape, Fluxer, RWR	graphml	no_matching_term	No			No	No	No		no matching format	Microscopy	formats	
Cytoscape, Fluxer, String.db, GSEA	png	PNG	Yes			Yes	No	No	http://edamontology.org/format_3603		Microscopy	formats	
Cytoscape, GSEA 	jpeg	JPEG	Yes			Yes	No	No	http://edamontology.org/format_3579		Microscopy	formats	
Cytoscape, MULTIXRANK, RWR	sif	sif	Yes			Yes	No	No	http://edamontology.org/format_3619		Microscopy	formats	
Cytoscape, MULTIXRANK, SNF, String.db, RWR	tsv	TSV	Yes			Yes	No	No	http://edamontology.org/format_3475		Microscopy	formats	yes for cytoscape multixrank snf rwr and string
Cytoscape, MULTIXRANK, SNF, String.db, GSEA, RWR	csv	CSV	Yes			Yes	No	No	http://edamontology.org/format_3752		Microscopy	formats	yes for cytoscape multixrank snf rwr and string and gsea
Cytoscape, RWR	gml	GML	Yes			Yes	No	No	http://edamontology.org/format_3822		Microscopy	formats	
Cytoscape, String.db	cys	no_matching_term				No	No	No		no matching format	Microscopy	formats	
eggNOG-mapper	gzip	GZIP format	Yes			Yes	No	No	http://edamontology.org/format_3989		Microscopy	formats	
GSEA	cls	no_matching_term				No	No	No		no matching format	Microscopy	formats	
GSEA	excel files	Microsoft Excel format	Yes			Yes	No	No	http://edamontology.org/format_3468		Microscopy	formats	
GSEA	fi	no_matching_term				No	No	No		no matching format	Microscopy	formats	
GSEA	gct	GCT format	Yes			Yes	No	No	http://edamontology.org/format_3709		Microscopy	formats	
GSEA	gmx	no_matching_term				No	No	No		no matching format	Microscopy	formats	
GSEA	gst	no_matching_term				No	No	No		no matching format	Microscopy	formats	
GSEA	html reports	HTML	Yes			Yes	No	No	http://edamontology.org/format_2331		Microscopy	formats	
GSEA, MULTIXRANK	gmt	no_matching_term				No	No	No		no matching format	Microscopy	formats	
MOFA2	hdf5	HDF5	Yes			Yes	No	No	http://edamontology.org/format_3590		Microscopy	formats	
MOFA2	matrices	Matrix format	Yes			No	Yes	No	http://edamontology.org/format_3033		Microscopy	formats	
MOFA2	mofa object	no_matching_term				No	No	No		no matching format	Microscopy	formats	
MOFA2	r vectors	R script	No			No	Yes	No	http://edamontology.org/format_3999		Microscopy	formats	
MULTIXRANK, String.db, GSEA	txt	Textual format	Yes			Yes	No	No	http://edamontology.org/format_2330		Microscopy	formats	
RWR	adjacency matrix	Matrix format	Yes	"Yes but ""adjacency"" is important and not picked up in EDAM"		No	Yes	No	http://edamontology.org/format_3033		Microscopy	formats	
RWR	edge list	Textual format	No	the annotation is in textual format but it is not a textual format		No	Yes	No	http://edamontology.org/format_2330		Microscopy	formats	
RWR	seed	Textual format	No	the annotation is in textual format but it is not a textual format		No	Yes	No	http://edamontology.org/format_2330		Microscopy	formats	
RWR	visualization files	HTML	No			No	Yes	No	http://edamontology.org/format_2331		Microscopy	formats	
SNF	graph files	Textual format	No	the annotation is in textual format but it is not a textual format		No	Yes	No	http://edamontology.org/format_2330		Microscopy	formats	
SNF	matrix	Matrix format	Yes			Yes	No	No	http://edamontology.org/format_3033		Microscopy	formats	
String.db	api queries	no_matching_term				No	No	No		no matching format	Microscopy	formats	
String.db	cytoscape-compatible formats	no_matching_term				No	No	No		no matching format	Microscopy	formats	
String.db	xml	XML	Yes			Yes	No	No	http://edamontology.org/format_2332		Microscopy	formats	
CarveMe	automated model reconstruction	Metabolic network modelling	Yes			No	Yes	No	http://edamontology.org/operation_3660		Microscopy	operations	
CarveMe	draft model generation	Modelling and simulation	Yes			No	Yes	No	http://edamontology.org/operation_2426		Microscopy	operations	
CarveMe	gap-filling	Metabolic network modelling	Yes			No	Yes	No	http://edamontology.org/operation_3660		Microscopy	operations	
CarveMe	gap-filling of metabolic models	Metabolic network modelling	Yes			No	Yes	No	http://edamontology.org/operation_3660	no matching annotation	Microscopy	operations	
CarveMe	reconstruction of metabolic networks	Metabolic network modelling	Yes			No	Yes	No	http://edamontology.org/operation_3660		Microscopy	operations	
COBRApy	constraint-based simulations such as fba	Modelling and simulation	Yes			No	Yes	No	http://edamontology.org/operation_2426		Microscopy	operations	
COBRApy	construction or modification of metabolic models	Metabolic network modelling	Yes			No	Yes	No	http://edamontology.org/operation_3660		Microscopy	operations	
COBRApy	flux variability analysis	Fluxomics	No	Same as in topics, two different concepts for me		No	Yes	No	http://edamontology.org/topic_3955	topic not an operation	Microscopy	operations	
COBRApy	gene deletion analysis	Deletion detection	No	A bit vague		No	Yes	No	http://edamontology.org/operation_3962		Microscopy	operations	
COBRApy	metabolic network simulation	Metabolic network simulation	Yes			Yes	No	No	http://edamontology.org/operation_3660		Microscopy	operations	
COBRApy	model parsing and manipulation	Parsing	No	Too vague		No	Yes	No	http://edamontology.org/operation_1812		Microscopy	operations	
COBRApy	optimization	Optimisation and refinement	Yes			Yes	No	No	http://edamontology.org/operation_2425		Microscopy	operations	
Cytoscape	app-based extensibility	no_matching_term				No	No	No		no matching operation	Microscopy	operations	
Cytoscape	automation via scripting	no_matching_term				No	No	No		no matching operation	Microscopy	operations	
Cytoscape	cluster detection	Clustering	Yes			No	Yes	No	http://edamontology.org/operation_3432		Microscopy	operations	
Cytoscape	construction of networks	Network analysis	Yes	I would have said no here as building networks is different from analysing the networks once they are built, but the first reviewer said yes		No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	The EDAM definition seems ok for me (if we considere generate similar to construct)
Cytoscape	data integration	Data integration and warehousing	No	"I think in EDAM ""data integration"" is different from what we think about data integration, it's more related to requesting different data sources and databases"		Yes	No	No	http://edamontology.org/topic_3366	topic not an operation	Microscopy	operations	I'm agree with the expert 1
Cytoscape	edition of networks	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	
Cytoscape	graph metrics	no_matching_term				No	No	No		no matching annotation	Microscopy	operations	
Cytoscape	graph topology	Topology diagram drawing	No	I don't think edam refers to the same thing as cytoscape here		No	Yes	No	http://edamontology.org/operation_2486		Microscopy	operations	no
Cytoscape	network exploration	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	
Cytoscape	network visualization	Network visualisation	Yes			Yes	No	No	http://edamontology.org/operation_3925		Microscopy	operations	
eggNOG-mapper	annotation of genes and proteins using multiple functional databases	Annotation	Yes			No	Yes	No	http://edamontology.org/operation_0226		Microscopy	operations	
eggNOG-mapper	domain prediction	Prediction and recognition	No	Too much vague?		No	Yes	No	http://edamontology.org/operation_2423		Microscopy	operations	
eggNOG-mapper	hierarchical annotation	Annotation	Yes			No	Yes	No	http://edamontology.org/operation_0226		Microscopy	operations	
eggNOG-mapper	large-scale sequence analysis	Sequence analysis	Yes			No	Yes	No	http://edamontology.org/operation_2403		Microscopy	operations	
eggNOG-mapper	orthology mapping	Mapping	No	Too much vague?		No	Yes	No	http://edamontology.org/operation_2429		Microscopy	operations	
Fluxer	customizable layout creation	Topology diagram drawing	Yes			No	Yes	No	http://edamontology.org/operation_2486		Microscopy	operations	
Fluxer	flux balance analysis (fba)	Fluxomics	No	Same as in topics, two different concepts for me		No	Yes	No	http://edamontology.org/topic_3955	topic not an operation	Microscopy	operations	
Fluxer	flux diagram rendering	Topology diagram drawing	Yes			No	Yes	No	http://edamontology.org/operation_2486		Microscopy	operations	
Fluxer	interactive visualization	Visualisation	Yes			No	Yes	No	http://edamontology.org/operation_0337		Microscopy	operations	
Fluxer	metabolic model simulation	Metabolic network simulation	Yes			No	Yes	No	http://edamontology.org/operation_3660		Microscopy	operations	
Fluxer	metabolic model visualisation	Network visualisation	Yes			No	Yes	No	http://edamontology.org/operation_3925		Microscopy	operations	
Fluxer	pathway mapping	Pathway analysis	Yes			No	Yes	No	http://edamontology.org/operation_3928		Microscopy	operations	
GSEA	functional enrichment analysis	Enrichment analysis	Yes			No	Yes	No	http://edamontology.org/operation_3501		Microscopy	operations	
GSEA	gene set enrichment analysis	Gene-set enrichment analysis	Yes			Yes	No	No	http://edamontology.org/operation_2436		Microscopy	operations	
GSEA	gene set scoring	Enrichment analysis	Yes	I think gene set scoring is more related to functional enrichment		No	Yes	No	http://edamontology.org/operation_3501		Microscopy	operations	 functional enrichment or enrichment analysis
GSEA	multi-omics integration	Omics	No	the annotation is a process, an operation whereas the term is more refering to data		No	Yes	No	http://edamontology.org/topic_3391	Topic not an operation	Microscopy	operations	
GSEA	rank-based enrichment	Enrichment analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3501		Microscopy	operations	I would say yes
GSEA	single-sample variant	Sample comparison	No			No	Yes	No	http://edamontology.org/operation_3731		Microscopy	operations	
GSEA	statistical permutation	Statistical calculation	Yes			No	Yes	No	http://edamontology.org/operation_2238		Microscopy	operations	
GSEA, String.db	visualization	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337		Microscopy	operations	
MOFA2	bayesian inference	Statistical inference	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3658		Microscopy	operations	
MOFA2	feature weights inspection	Feature extraction	No	no, inspection is different from extraction I presume		No	Yes	No	http://edamontology.org/operation_3937		Microscopy	operations	no
MOFA2	joint matrix factorisation	Dimensionality reduction	Yes			No	Yes	No	http://edamontology.org/operation_3935		Microscopy	operations	It could be Dimensionality reduction
MOFA2	matrix factorization	Dimensionality reduction	Yes			No	Yes	No	http://edamontology.org/operation_3935		Microscopy	operations	It could be Dimensionality reduction
MOFA2	reduction dimension	Dimensionality reduction	Yes			Yes	No	No	http://edamontology.org/operation_3935		Microscopy	operations	
MOFA2	variance decomposition	Statistical calculation	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_2238		Microscopy	operations	
MULTIXRANK	heterogeneous networks	Pathway or network	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/data_2600	Data not an operation	Microscopy	operations	
MULTIXRANK	network propagation	Network analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	
MULTIXRANK	prioritization algorithm	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	it could be Network analysis
MULTIXRANK, RWR	random walk with restart	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	it could be Network analysis
SNF	consensus network building	Network analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	
SNF	fused sample network creation	Network analysis	No	the annotation is a specific subtype of the selected term but also network creation is different from network analysis		No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	
SNF	kernel-based integration	no_matching_term				No	No	No		no matching annotation	Microscopy	operations	
SNF	networks fusion	Network analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	
SNF	similarity matrices creation	no_matching_term				No	No	No		no matching annotation	Microscopy	operations	
SNF	similarity networks creation	Network analysis	No	I think this refers to different strategies but it might not be so clear		No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	I didn't find network modelling in EDAM
SNF, String.db	clustering	Clustering	Yes			Yes	No	No	http://edamontology.org/operation_3432		Microscopy	operations	
String.db	confidence scoring	Statistical estimate score	No			No	Yes	No	http://edamontology.org/data_0951	Data not an operation	Microscopy	operations	
String.db	creation	no_matching_term				No	No	No		no matching operation	Microscopy	operations	
String.db	data retrieval	Data retrieval	Yes			Yes	No	No	http://edamontology.org/operation_2422		Microscopy	operations	
String.db	enrichment analysis	Enrichment analysis	Yes			Yes	No	No	http://edamontology.org/operation_3501		Microscopy	operations	
String.db	exploration of interaction networks	Biological network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	
String.db	network construction	Network analysis	Yes	construction and analysis (exploration) are different things		No	Yes	No	http://edamontology.org/operation_3927		Microscopy	operations	"I'm agree with the expert 1 but the definition contains also ""Generate"", so I would say yes"
CarveMe	community modeling	Metabolic network modelling	Yes			No	No	Yes	http://edamontology.org/operation_3660	Operation not a topic	Microscopy	topics	
CarveMe	genome-scale metabolic modeling	Metabolic network modelling	Yes			No	Yes	No	http://edamontology.org/operation_3660	operation not a topic	Microscopy	topics	
CarveMe	microbiology	Microbiology	Yes			Yes	No	No	http://edamontology.org/topic_3301		Microscopy	topics	
COBRApy	constraint-based modeling	Modelling and simulation	Yes			No	Yes	No	http://edamontology.org/operation_2426	Operation not a topic	Microscopy	topics	
COBRApy	flux balance analysis	Fluxomics	No	For me these are two different concepts		No	Yes	No	http://edamontology.org/topic_3955		Microscopy	topics	
COBRApy, CarveMe	metabolic networks	Biological networks	Yes			No	Yes	No	http://edamontology.org/topic_0602		Microscopy	topics	
COBRApy, CarveMe	metabolic reconstruction	Metabolic network reconstruction	Yes			Yes	No	No	http://edamontology.org/operation_3660	operation not a topic	Microscopy	topics	
COBRApy, CarveMe, Cytoscape, Fluxer, GSEA, String.db	systems biology	Systems biology	Yes			Yes	No	No	http://edamontology.org/topic_2259		Microscopy	topics	
COBRApy, Fluxer	metabolic modelling	Metabolic network modelling	Yes			Yes	No	No	http://edamontology.org/operation_3660	operation not a topic	Microscopy	topics	
Cytoscape	co-occurrence networks	Molecular interactions, pathways and networks	Yes			No	Yes	No	http://edamontology.org/topic_0602		Microscopy	topics	
Cytoscape	data integration	Data integration and warehousing	No	"I think in EDAM ""data integration"" is different from what we think about data integration, it's more related to requesting different data sources and databases"		Yes	No	No	http://edamontology.org/topic_3366		Microscopy	topics	I'm agree withe the expert 1
Cytoscape	graph theory	Molecular interactions, pathways and networks	Yes			No	Yes	No	http://edamontology.org/topic_0602		Microscopy	topics	
Cytoscape	metabolic pathways	Metabolic pathway prediction	No	Not really prediction.	1.0	No	Yes	No	http://edamontology.org/operation_3929	operation not a topic	Microscopy	topics	Idem
